cartridge,bullet_diameter,bullet_brand,bullet_type,bullet_weight,powder_type,burn_rate_index,charge_weight,velocity_fps,barrel_length,data_source,primer,twist_rate,coal
308_win,0.308,lapua,als,57.00,vihtavuori_n110,64,27.5,3481,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,lapua,g589_ot,100.00,vihtavuori_n120,81,33.6,2890,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,lapua,g589_ot,100.00,vihtavuori_n130,84,37.8,2986,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,lapua,g589_ot,100.00,vihtavuori_n133,89,41.7,3097,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,lapua,g589_ot,100.00,vihtavuori_n135,102,43.2,3123,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,lapua,g589_ot,100.00,vihtavuori_n540,117,47.4,3114,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,lapua,hpce_otce,100.00,vihtavuori_n110,64,20.4,2333,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,lapua,hpce_otce,100.00,vihtavuori_n120,81,30.6,2663,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,lapua,hpce_otce,100.00,vihtavuori_n130,84,33.7,2794,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,lapua,hpce_otce,100.00,vihtavuori_n133,89,40.6,3012,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,lapua,hpce_otce,100.00,vihtavuori_n530,100,41.4,3002,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,lapua,hpce_otce,100.00,vihtavuori_n135,102,38.1,2837,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,barnes,tsx_fb,110.00,vihtavuori_n130,84,38.0,2887,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,barnes,tsx_fb,110.00,vihtavuori_n133,89,41.7,2986,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,barnes,tsx_fb,110.00,vihtavuori_n530,100,43.5,2995,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,barnes,tsx_fb,110.00,vihtavuori_n135,102,43.2,2999,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,fox,classic_hunter,110.00,vihtavuori_n133,89,37.0,2838,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,fox,classic_hunter,110.00,vihtavuori_n135,102,39.7,2897,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,fox,classic_hunter,110.00,vihtavuori_n140,112,46.3,3035,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,hornady,cx,110.00,vihtavuori_n130,84,38.3,2864,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,cx,110.00,vihtavuori_n133,89,42.4,2969,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,cx,110.00,vihtavuori_n135,102,44.0,3002,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,cx,110.00,vihtavuori_n540,117,47.1,2999,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,gmx,110.00,vihtavuori_n130,84,37.0,2848,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,gmx,110.00,vihtavuori_n133,89,40.6,2897,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,gmx,110.00,vihtavuori_n530,100,41.1,2890,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,gmx,110.00,vihtavuori_n135,102,42.3,2930,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,gmx,110.00,vihtavuori_n540,117,45.8,2930,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,v_max,110.00,vihtavuori_n130,84,37.2,2871,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,hornady,v_max,110.00,vihtavuori_n133,89,40.6,2943,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,hornady,v_max,110.00,vihtavuori_n530,100,42.1,2969,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,hornady,v_max,110.00,vihtavuori_n135,102,42.6,3002,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,hornady,v_max,110.00,vihtavuori_n140,112,46.0,2992,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,nosler,varmageddon,110.00,vihtavuori_n120,81,34.9,2848,24.000,vihtavuori,large_rifle_generic,12.000,2.598
308_win,0.308,nosler,varmageddon,110.00,vihtavuori_n130,84,38.6,2920,24.000,vihtavuori,large_rifle_generic,12.000,2.598
308_win,0.308,nosler,varmageddon,110.00,vihtavuori_n133,89,42.4,2995,24.000,vihtavuori,large_rifle_generic,12.000,2.598
308_win,0.308,sierra,hp_varminter,110.00,vihtavuori_n130,84,39.4,2930,24.000,vihtavuori,large_rifle_generic,12.000,2.600
308_win,0.308,sierra,hp_varminter,110.00,vihtavuori_n133,89,42.4,3002,24.000,vihtavuori,large_rifle_generic,12.000,2.600
308_win,0.308,sierra,hp_varminter,110.00,vihtavuori_n135,102,44.0,3018,24.000,vihtavuori,large_rifle_generic,12.000,2.600
308_win,0.308,sierra,hp_varminter,110.00,vihtavuori_n140,112,46.3,2946,24.000,vihtavuori,large_rifle_generic,12.000,2.600
308_win,0.308,lehigh,controlled_chaos_copper,115.00,vihtavuori_n130,84,38.6,2854,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,lehigh,controlled_chaos_copper,115.00,vihtavuori_n133,89,41.7,2920,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,lehigh,controlled_chaos_copper,115.00,vihtavuori_n135,102,44.0,2959,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,lehigh,controlled_chaos_copper,115.00,vihtavuori_n140,112,46.9,2946,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,sierra,hp_varminter,115.00,vihtavuori_n130,84,38.6,2861,24.000,vihtavuori,large_rifle_generic,12.000,2.736
308_win,0.308,sierra,hp_varminter,115.00,vihtavuori_n133,89,41.7,2904,24.000,vihtavuori,large_rifle_generic,12.000,2.736
308_win,0.308,sierra,hp_varminter,115.00,vihtavuori_n135,102,43.2,2953,24.000,vihtavuori,large_rifle_generic,12.000,2.736
308_win,0.308,sierra,hp_varminter,115.00,vihtavuori_n140,112,46.3,2953,24.000,vihtavuori,large_rifle_generic,12.000,2.736
308_win,0.308,sako,blade_633a,120.00,vihtavuori_n133,89,39.5,2720,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sako,blade_633a,120.00,vihtavuori_n530,100,40.9,2762,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sako,blade_633a,120.00,vihtavuori_n135,102,41.7,2769,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sako,blade_633a,120.00,vihtavuori_n140,112,44.8,2792,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sako,blade_633a,120.00,vihtavuori_n540,117,45.5,2825,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sako,blade_633a,120.00,vihtavuori_n150,124,44.8,2785,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,lapua,fmj,123.00,vihtavuori_n120,81,32.1,2664,24.000,vihtavuori,large_rifle_generic,12.000,2.634
308_win,0.308,lapua,fmj,123.00,vihtavuori_n130,84,34.9,2566,24.000,vihtavuori,large_rifle_generic,12.000,2.634
308_win,0.308,lapua,fmj,123.00,vihtavuori_n133,89,40.4,2815,24.000,vihtavuori,large_rifle_generic,12.000,2.634
308_win,0.308,lapua,fmj,123.00,vihtavuori_n530,100,40.0,2789,24.000,vihtavuori,large_rifle_generic,12.000,2.634
308_win,0.308,lapua,fmj,123.00,vihtavuori_n135,102,42.0,2723,24.000,vihtavuori,large_rifle_generic,12.000,2.634
308_win,0.308,hornady,ecx,125.00,vihtavuori_n133,89,33.2,2579,24.000,vihtavuori,large_rifle_generic,12.000,2.728
308_win,0.308,hornady,ecx,125.00,vihtavuori_n135,102,34.7,2582,24.000,vihtavuori,large_rifle_generic,12.000,2.728
308_win,0.308,hornady,ecx,125.00,vihtavuori_n140,112,42.4,2740,24.000,vihtavuori,large_rifle_generic,12.000,2.728
308_win,0.308,hornady,ecx,125.00,vihtavuori_n540,117,43.2,2759,24.000,vihtavuori,large_rifle_generic,12.000,2.728
308_win,0.308,hornady,ecx,125.00,vihtavuori_n150,124,42.7,2753,24.000,vihtavuori,large_rifle_generic,12.000,2.728
308_win,0.308,hornady,sst,125.00,vihtavuori_n130,84,37.0,2720,24.000,vihtavuori,large_rifle_generic,12.000,2.728
308_win,0.308,hornady,sst,125.00,vihtavuori_n133,89,40.1,2789,24.000,vihtavuori,large_rifle_generic,12.000,2.728
308_win,0.308,hornady,sst,125.00,vihtavuori_n135,102,42.4,2812,24.000,vihtavuori,large_rifle_generic,12.000,2.728
308_win,0.308,hornady,sst,125.00,vihtavuori_n140,112,45.5,2828,24.000,vihtavuori,large_rifle_generic,12.000,2.728
308_win,0.308,hornady,sst,125.00,vihtavuori_n540,117,45.5,2795,24.000,vihtavuori,large_rifle_generic,12.000,2.728
308_win,0.308,lehigh,controlled_chaos,125.00,vihtavuori_n133,89,33.5,2507,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,lehigh,controlled_chaos,125.00,vihtavuori_n135,102,36.0,2592,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,lehigh,controlled_chaos,125.00,vihtavuori_n140,112,39.2,2612,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,lehigh,controlled_chaos,125.00,vihtavuori_n540,117,42.4,2726,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,lehigh,controlled_chaos,125.00,vihtavuori_n150,124,39.4,2651,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,nosler,accubond,125.00,vihtavuori_n130,84,36.7,2717,24.000,vihtavuori,large_rifle_generic,12.000,2.748
308_win,0.308,nosler,accubond,125.00,vihtavuori_n133,89,40.4,2812,24.000,vihtavuori,large_rifle_generic,12.000,2.748
308_win,0.308,nosler,accubond,125.00,vihtavuori_n135,102,42.4,2835,24.000,vihtavuori,large_rifle_generic,12.000,2.748
308_win,0.308,nosler,accubond,125.00,vihtavuori_n140,112,44.8,2825,24.000,vihtavuori,large_rifle_generic,12.000,2.748
308_win,0.308,nosler,accubond,125.00,vihtavuori_n540,117,45.8,2858,24.000,vihtavuori,large_rifle_generic,12.000,2.748
308_win,0.308,nosler,ballistic_tip,125.00,vihtavuori_n130,84,37.0,2684,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,nosler,ballistic_tip,125.00,vihtavuori_n133,89,40.1,2721,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,nosler,ballistic_tip,125.00,vihtavuori_n135,102,41.6,2732,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,nosler,ballistic_tip,125.00,vihtavuori_n140,112,44.1,2739,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,sierra,tmk,125.00,vihtavuori_n130,84,35.2,2664,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,tmk,125.00,vihtavuori_n133,89,39.7,2756,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,tmk,125.00,vihtavuori_n530,100,38.7,2733,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,tmk,125.00,vihtavuori_n135,102,40.4,2759,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,sierra,tmk,125.00,vihtavuori_n140,112,43.2,2743,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,speer,tnt_hp,125.00,vihtavuori_n133,89,41.2,2851,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,speer,tnt_hp,125.00,vihtavuori_n135,102,42.9,2884,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,speer,tnt_hp,125.00,vihtavuori_n140,112,44.0,2871,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,speer,tnt_hp,125.00,vihtavuori_n540,117,45.8,2867,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,speer,tnt_hp,125.00,vihtavuori_n150,124,46.3,2917,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,infitech,target_line,130.00,vihtavuori_n135,102,40.1,2759,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,infitech,target_line,130.00,vihtavuori_n140,112,43.8,2795,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,infitech,target_line,130.00,vihtavuori_n540,117,44.0,2815,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,sako,blade_636a,130.00,vihtavuori_n133,89,38.9,2680,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,sako,blade_636a,130.00,vihtavuori_n135,102,40.6,2717,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,sako,blade_636a,130.00,vihtavuori_n140,112,43.8,2733,24.000,vihtavuori,large_rifle_generic,12.000,2.800
308_win,0.308,barnes,tsx_bt,130.00,vihtavuori_n130,84,35.3,2615,24.000,vihtavuori,large_rifle_generic,12.000,2.783
308_win,0.308,barnes,tsx_bt,130.00,vihtavuori_n133,89,38.6,2697,24.000,vihtavuori,large_rifle_generic,12.000,2.783
308_win,0.308,barnes,tsx_bt,130.00,vihtavuori_n530,100,40.4,2723,24.000,vihtavuori,large_rifle_generic,12.000,2.783
308_win,0.308,barnes,tsx_bt,130.00,vihtavuori_n135,102,40.1,2720,24.000,vihtavuori,large_rifle_generic,12.000,2.783
308_win,0.308,barnes,tsx_bt,130.00,vihtavuori_n140,112,43.4,2740,24.000,vihtavuori,large_rifle_generic,12.000,2.783
308_win,0.308,sierra,hp_varminter,135.00,vihtavuori_n130,84,34.7,2572,24.000,vihtavuori,large_rifle_generic,12.000,2.650
308_win,0.308,sierra,hp_varminter,135.00,vihtavuori_n133,89,40.4,2717,24.000,vihtavuori,large_rifle_generic,12.000,2.650
308_win,0.308,sierra,hp_varminter,135.00,vihtavuori_n135,102,42.0,2746,24.000,vihtavuori,large_rifle_generic,12.000,2.650
308_win,0.308,sierra,hp_varminter,135.00,vihtavuori_n140,112,44.8,2772,24.000,vihtavuori,large_rifle_generic,12.000,2.650
308_win,0.308,brenneke,basic_nature,139.00,vihtavuori_n130,84,34.0,2356,24.000,vihtavuori,large_rifle_generic,12.000,2.626
308_win,0.308,brenneke,basic_nature,139.00,vihtavuori_n133,89,36.0,2405,24.000,vihtavuori,large_rifle_generic,12.000,2.626
308_win,0.308,brenneke,basic_nature,139.00,vihtavuori_n135,102,38.6,2490,24.000,vihtavuori,large_rifle_generic,12.000,2.626
308_win,0.308,brenneke,basic_nature,139.00,vihtavuori_n140,112,42.4,2536,24.000,vihtavuori,large_rifle_generic,12.000,2.626
308_win,0.308,brenneke,basic_nature,139.00,vihtavuori_n540,117,41.7,2592,24.000,vihtavuori,large_rifle_generic,12.000,2.626
308_win,0.308,brenneke,basic_nature,139.00,vihtavuori_n150,124,42.4,2556,24.000,vihtavuori,large_rifle_generic,12.000,2.626
308_win,0.308,brenneke,basic_nature,139.00,vihtavuori_n550,129,45.8,2589,24.000,vihtavuori,large_rifle_generic,12.000,2.626
308_win,0.308,infitech,target_line,140.00,vihtavuori_n135,102,38.6,2618,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,infitech,target_line,140.00,vihtavuori_n140,112,43.2,2703,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,infitech,target_line,140.00,vihtavuori_n540,117,43.2,2733,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,los,hunting_tactic,140.00,vihtavuori_n135,102,39.4,2664,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,los,hunting_tactic,140.00,vihtavuori_n140,112,41.7,2654,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,los,hunting_tactic,140.00,vihtavuori_n540,117,42.0,2677,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,npb,hunting_expandable,140.00,vihtavuori_n135,102,35.5,2428,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,npb,hunting_expandable,140.00,vihtavuori_n140,112,38.7,2457,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,npb,hunting_expandable,140.00,vihtavuori_n540,117,41.4,2572,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,npb,hunting_expandable,140.00,vihtavuori_n150,124,39.4,2480,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,npb,hunting_expandable,140.00,vihtavuori_n550,129,44.0,2556,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,brenneke,tug_nature,147.00,vihtavuori_n133,89,34.7,2388,24.000,vihtavuori,large_rifle_generic,12.000,2.618
308_win,0.308,brenneke,tug_nature,147.00,vihtavuori_n135,102,35.8,2388,24.000,vihtavuori,large_rifle_generic,12.000,2.618
308_win,0.308,brenneke,tug_nature,147.00,vihtavuori_n140,112,39.0,2425,24.000,vihtavuori,large_rifle_generic,12.000,2.618
308_win,0.308,brenneke,tug_nature,147.00,vihtavuori_n540,117,40.4,2477,24.000,vihtavuori,large_rifle_generic,12.000,2.618
308_win,0.308,brenneke,tug_nature,147.00,vihtavuori_n150,124,40.1,2457,24.000,vihtavuori,large_rifle_generic,12.000,2.618
308_win,0.308,brenneke,tug_nature,147.00,vihtavuori_n550,129,43.2,2474,24.000,vihtavuori,large_rifle_generic,12.000,2.618
308_win,0.308,campro,spitzer_bt_fmj,147.00,vihtavuori_n130,84,34.3,2484,24.000,vihtavuori,large_rifle_generic,12.000,2.783
308_win,0.308,campro,spitzer_bt_fmj,147.00,vihtavuori_n133,89,37.8,2536,24.000,vihtavuori,large_rifle_generic,12.000,2.783
308_win,0.308,campro,spitzer_bt_fmj,147.00,vihtavuori_n135,102,39.8,2575,24.000,vihtavuori,large_rifle_generic,12.000,2.783
308_win,0.308,campro,spitzer_bt_fmj,147.00,vihtavuori_n140,112,42.4,2618,24.000,vihtavuori,large_rifle_generic,12.000,2.783
308_win,0.308,campro,spitzer_bt_fmj,147.00,vihtavuori_n540,117,43.5,2661,24.000,vihtavuori,large_rifle_generic,12.000,2.783
308_win,0.308,barnes,mpg_fb,150.00,vihtavuori_n130,84,35.5,2398,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,mpg_fb,150.00,vihtavuori_n133,89,35.0,2398,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,mpg_fb,150.00,vihtavuori_n135,102,37.0,2448,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,mpg_fb,150.00,vihtavuori_n140,112,40.9,2503,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,mpg_fb,150.00,vihtavuori_n540,117,41.2,2533,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,mpg_fb,150.00,vihtavuori_n150,124,41.7,2552,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,mpg_fb,150.00,vihtavuori_n550,129,43.2,2480,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,ttsx_bt,150.00,vihtavuori_n135,102,35.2,2379,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,ttsx_bt,150.00,vihtavuori_n140,112,39.2,2474,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,ttsx_bt,150.00,vihtavuori_n540,117,39.7,2497,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,ttsx_bt,150.00,vihtavuori_n150,124,40.1,2507,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,barnes,ttsx_bt,150.00,vihtavuori_n550,129,42.9,2484,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,fox,classic_hunter,150.00,vihtavuori_n530,100,35.5,2454,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,fox,classic_hunter,150.00,vihtavuori_n135,102,34.0,2398,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,fox,classic_hunter,150.00,vihtavuori_n140,112,39.8,2480,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,fox,classic_hunter,150.00,vihtavuori_n540,117,41.7,2552,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,fox,classic_hunter,150.00,vihtavuori_n150,124,40.1,2513,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,fox,classic_hunter,150.00,vihtavuori_n550,129,44.0,2539,24.000,vihtavuori,large_rifle_generic,12.000,2.638
308_win,0.308,fox,target,150.00,vihtavuori_n130,84,34.0,2408,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,fox,target,150.00,vihtavuori_n133,89,35.5,2431,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,fox,target,150.00,vihtavuori_n135,102,37.0,2484,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,fox,target,150.00,vihtavuori_n140,112,41.7,2556,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,fox,target,150.00,vihtavuori_n150,124,42.6,2592,24.000,vihtavuori,large_rifle_generic,12.000,2.697
308_win,0.308,hornady,cx,150.00,vihtavuori_n135,102,34.1,2320,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,hornady,cx,150.00,vihtavuori_n140,112,39.5,2451,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,hornady,cx,150.00,vihtavuori_n540,117,39.4,2480,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,hornady,cx,150.00,vihtavuori_n150,124,38.6,2454,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,hornady,cx,150.00,vihtavuori_n550,129,42.4,2503,24.000,vihtavuori,large_rifle_generic,12.000,2.799
308_win,0.308,hornady,fmj_bt,150.00,vihtavuori_n130,84,36.3,2523,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,fmj_bt,150.00,vihtavuori_n133,89,40.1,2612,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,fmj_bt,150.00,vihtavuori_n135,102,41.7,2621,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,fmj_bt,150.00,vihtavuori_n140,112,44.0,2648,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,fmj_bt,150.00,vihtavuori_n540,117,44.0,2641,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,fmj_bt,150.00,vihtavuori_n150,124,44.8,2651,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,fmj_bt,150.00,vihtavuori_n550,129,47.8,2674,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,gmx,150.00,vihtavuori_n135,102,36.3,2359,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,gmx,150.00,vihtavuori_n140,112,39.0,2411,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,gmx,150.00,vihtavuori_n540,117,40.1,2441,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,gmx,150.00,vihtavuori_n150,124,39.4,2415,24.000,vihtavuori,large_rifle_generic,12.000,2.795
308_win,0.308,hornady,interlock_btsp,150.00,vihtavuori_n130,84,35.5,2513,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,interlock_btsp,150.00,vihtavuori_n133,89,38.7,2566,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,interlock_btsp,150.00,vihtavuori_n135,102,39.4,2552,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,interlock_btsp,150.00,vihtavuori_n140,112,41.7,2575,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,interlock_btsp,150.00,vihtavuori_n540,117,43.5,2641,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,interlock_btsp,150.00,vihtavuori_n150,124,43.2,2628,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,interlock_btsp,150.00,vihtavuori_n550,129,47.1,2667,24.000,vihtavuori,large_rifle_generic,12.000,2.740
308_win,0.308,hornady,sst,150.00,vihtavuori_n133,89,37.0,2500,24.000,vihtavuori,large_rifle_generic,12.000,2.732
308_win,0.308,hornady,sst,150.00,vihtavuori_n530,100,38.0,2533,24.000,vihtavuori,large_rifle_generic,12.000,2.732
308_win,0.308,hornady,sst,150.00,vihtavuori_n135,102,39.0,2539,24.000,vihtavuori,large_rifle_generic,12.000,2.732
308_win,0.308,hornady,sst,150.00,vihtavuori_n140,112,40.9,2516,24.000,vihtavuori,large_rifle_generic,12.000,2.732
308_win,0.308,hornady,sst,150.00,vihtavuori_n540,117,41.8,2585,24.000,vihtavuori,large_rifle_generic,12.000,2.732
308_win,0.308,hornady,sst,150.00,vihtavuori_n150,124,41.7,2552,24.000,vihtavuori,large_rifle_generic,12.000,2.732
308_win,0.308,lapua,lockbase,150.00,vihtavuori_n530,100,37.8,2605,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,lapua,lockbase,150.00,vihtavuori_n135,102,39.5,2657,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,lapua,lockbase,150.00,vihtavuori_n140,112,42.4,2625,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,lapua,lockbase,150.00,vihtavuori_n540,117,42.9,2648,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,lapua,lockbase,150.00,vihtavuori_n150,124,43.2,2635,24.000,vihtavuori,large_rifle_generic,12.000,2.756
308_win,0.308,lapua,mega_e469,150.00,vihtavuori_n135,102,36.3,2451,24.000,vihtavuori,large_rifle_generic,12.000,2.567
308_win,0.308,lapua,mega_e469,150.00,vihtavuori_n140,112,36.3,2346,24.000,vihtavuori,large_rifle_generic,12.000,2.567
308_win,0.308,lapua,mega_e469,150.00,vihtavuori_n540,117,40.7,2382,24.000,vihtavuori,large_rifle_generic,12.000,2.567
308_win,0.308,lapua,trx,150.00,vihtavuori_n133,89,34.7,2425,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,lapua,trx,150.00,vihtavuori_n135,102,36.1,2474,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,lapua,trx,150.00,vihtavuori_n140,112,42.4,2589,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,lapua,trx,150.00,vihtavuori_n540,117,41.7,2602,24.000,vihtavuori,large_rifle_generic,12.000,2.776
308_win,0.308,lapua,trx,150.00,vihtavuori_n150,124,41.7,2585,24.000,vihtavuori,large_rifle_generic,12.000,2.776
